Book Author,Book Name,Book URL,Chapter Name,Chapter Number,Page,Paragraph,Text,Topic
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,166,823,"The marginal likelihood function p(t|α, β) is obtained by integrating over the weight parameters w, so that p(t|α, β) =  p(t|w, β)p(w|α) dw.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,166,824,One way to evaluate this integral is to make use once again of the result (2.115) for the conditional distribution in a linear-Gaussian model. Here we shall evaluate the integral instead by completing the square in the exponent and making use of the standard form for the normalization coefﬁcient of a Gaussian.,Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,825,"From (3.11), (3.12), and (3.52), we can write the evidence function in the form p(t|α, β) =  β 2π N/2  α 2π M/2  exp {−E(w)} dw (3.78) \end{verbatim} egin{verbatim} where M is the dimensionality of w, and we have deﬁned E(w) = βED(w) + αEW (w) = β 2 ∥t −Φw∥2 + α 2 wTw.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,826,"We recognize (3.79) as being equal, up to a constant of proportionality, to the reg- ularized sum-of-squares error function (3.27). We now complete the square over w giving E(w) = E(mN) + 1 2(w −mN)TA(w −mN) (3.80) where we have introduced A = αI + βΦTΦ (3.81) together with E(mN) = β 2 ∥t −ΦmN∥2 + α 2 mT NmN.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,827,Note that A corresponds to the matrix of second derivatives of the error function A = ∇∇E(w) (3.83) and is known as the Hessian matrix. Here we have also deﬁned mN given by mN = βA−1ΦTt.,Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,828,"Using (3.54), we see that A = S−1 N , and hence (3.84) is equivalent to the previous deﬁnition (3.53), and therefore represents the mean of the posterior distribution.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,829,"The integral over w can now be evaluated simply by appealing to the standard result for the normalization coefﬁcient of a multivariate Gaussian, giving  exp {−E(w)} dw = exp{−E(mN)}  exp −1 2(w −mN)TA(w −mN) dw = exp{−E(mN)}(2π)M/2|A|−1/2.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,167,830,"Using (3.78) we can then write the log of the marginal likelihood in the form ln p(t|α, β) = M 2 ln α + N 2 ln β −E(mN) −1 2 ln |A| −N 2 ln(2π) (3.86) which is the required expression for the evidence function.",Evaluation of the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,168,831,"Figure 3.14 Plot of the model evidence versus the order M, for the polynomial re- gression model, showing that the evidence favours the model with M = 3.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,168,832,"Returning to the polynomial regression problem, we can plot the model evidence against the order of the polynomial, as shown in Figure 3.14. Here we have assumed a prior of the form (1.65) with the parameter α ﬁxed at α = 5 × 10−3. The form of this plot is very instructive. Referring back to Figure 1.4, we see that the M = 0 polynomial has very poor ﬁt to the data and consequently gives a relatively low value \end{verbatim} egin{verbatim} M 0 2 4 6 8 −26 −24 −22 −20 −18 for the evidence. Going to the M = 1 polynomial greatly improves the data ﬁt, and hence the evidence is signiﬁcantly higher. However, in going to M = 2, the data ﬁt is improved only very marginally, due to the fact that the underlying sinusoidal function from which the data is generated is an odd function and so has no even terms in a polynomial expansion. Indeed, Figure 1.5 shows that the residual data error is reduced only slightly in going from M = 1 to M = 2. Because this richer model suffers a greater complexity penalty, the evidence actually falls in going from M = 1 to M = 2. When we go to M = 3 we obtain a signiﬁcant further improvement in data ﬁt, as seen in Figure 1.4, and so the evidence is increased again, giving the highest overall evidence for any of the polynomials. Further increases in the value of M produce only small improvements in the ﬁt to the data but suffer increasing complexity penalty, leading overall to a decrease in the evidence values. Looking again at Figure 1.5, we see that the generalization error is roughly constant between M = 3 and M = 8, and it would be difﬁcult to choose between these models on the basis of this plot alone. The evidence values, however, show a clear preference for M = 3, since this is the simplest model which gives a good explanation for the observed data.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,168,833,"Let us ﬁrst consider the maximization of p(t|α, β) with respect to α. This can be done by ﬁrst deﬁning the following eigenvector equation βΦTΦ ui = λiui.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,168,834,"From (3.81), it then follows that A has eigenvalues α+λi. Now consider the deriva- tive of the term involving ln |A| in (3.86) with respect to α. We have d dα ln |A| = d dα ln  i (λi + α) = d dα  i ln(λi + α) =  i 1 λi + α.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,168,835,Thus the stationary points of (3.86) with respect to α satisfy 0 = M 2α −1 2mT NmN −1 2  i 1 λi + α.,Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,836,"Multiplying through by 2α and rearranging, we obtain αmT NmN = M −α  i 1 λi + α = γ.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,837,"Since there are M terms in the sum over i, the quantity γ can be written γ =  i λi α + λi .",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,838,The interpretation of the quantity γ will be discussed shortly. From (3.90) we see that the value of α that maximizes the marginal likelihood satisﬁes α = γ mT NmN .,Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,839,"Note that this is an implicit solution for α not only because γ depends on α, but also because the mode mN of the posterior distribution itself depends on the choice of α. We therefore adopt an iterative procedure in which we make an initial choice for α and use this to ﬁnd mN, which is given by (3.53), and also to evaluate γ, which is given by (3.91). These values are then used to re-estimate α using (3.92), and the process repeated until convergence. Note that because the matrix ΦTΦ is ﬁxed, we can compute its eigenvalues once at the start and then simply multiply these by β to obtain the λi.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,840,"It should be emphasized that the value of α has been determined purely by look- ing at the training data. In contrast to maximum likelihood methods, no independent data set is required in order to optimize the model complexity.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,841,"We can similarly maximize the log marginal likelihood (3.86) with respect to β. To do this, we note that the eigenvalues λi deﬁned by (3.87) are proportional to β, and hence dλi/dβ = λi/β giving d dβ ln |A| = d dβ  i ln(λi + α) = 1 β  i λi λi + α = γ β .",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,842,The stationary point of the marginal likelihood therefore satisﬁes 0 = N 2β −1 2 N  n=1  tn −mT Nφ(xn)2 −γ 2β (3.94) and rearranging we obtain 1 β = 1 N −γ N  n=1  tn −mT Nφ(xn)2 .,Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,169,843,"Again, this is an implicit solution for β and can be solved by choosing an initial value for β and then using this to calculate mN and γ and then re-estimate β using (3.95), repeating until convergence. If both α and β are to be determined from the data, then their values can be re-estimated together after each update of γ.",Maximizing the evidence function
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,170,844,"Figure 3.15 Contours of the likelihood function (red) and the prior (green) in which the axes in parameter space have been rotated to align with the eigenvectors ui of the Hessian. For α = 0, the mode of the poste- rior is given by the maximum likelihood solution wML, whereas for nonzero α the mode is at wMAP = mN. In the direction w1 the eigenvalue λ1, deﬁned by (3.87), is small compared with α and so the quantity λ1/(λ1 + α) is close to zero, and the corresponding MAP value of w1 is also close to zero. By contrast, in the direction w2 the eigenvalue λ2 is large compared with α and so the quantity λ2/(λ2 +α) is close to unity, and the MAP value of w2 is close to its maximum likelihood value.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,170,845,"The result (3.92) has an elegant interpretation (MacKay, 1992a), which provides insight into the Bayesian solution for α. To see this, consider the contours of the like- lihood function and the prior as illustrated in Figure 3.15. Here we have implicitly transformed to a rotated set of axes in parameter space aligned with the eigenvec- tors ui deﬁned in (3.87). Contours of the likelihood function are then axis-aligned ellipses. The eigenvalues λi measure the curvature of the likelihood function, and so in Figure 3.15 the eigenvalue λ1 is small compared with λ2 (because a smaller curvature corresponds to a greater elongation of the contours of the likelihood func- tion). Because βΦTΦ is a positive deﬁnite matrix, it will have positive eigenvalues, and so the ratio λi/(λi + α) will lie between 0 and 1. Consequently, the quantity γ deﬁned by (3.91) will lie in the range 0 ⩽γ ⩽M. For directions in which λi ≫α, the corresponding parameter wi will be close to its maximum likelihood value, and the ratio λi/(λi + α) will be close to 1. Such parameters are called well determined because their values are tightly constrained by the data. Conversely, for directions in which λi ≪α, the corresponding parameters wi will be close to zero, as will the ratios λi/(λi +α). These are directions in which the likelihood function is relatively insensitive to the parameter value and so the parameter has been set to a small value by the prior. The quantity γ deﬁned by (3.91) therefore measures the effective total number of well determined parameters.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,171,846,"We can obtain some insight into the result (3.95) for re-estimating β by com- paring it with the corresponding maximum likelihood result given by (3.21). Both of these formulae express the variance (the inverse precision) as an average of the squared differences between the targets and the model predictions. However, they differ in that the number of data points N in the denominator of the maximum like- lihood result is replaced by N −γ in the Bayesian result. We recall from (1.56) that the maximum likelihood estimate of the variance for a Gaussian distribution over a \end{verbatim} egin{verbatim} single variable x is given by σ2 ML = 1 N N  n=1 (xn −µML)2 (3.96) and that this estimate is biased because the maximum likelihood solution µML for the mean has ﬁtted some of the noise on the data. In effect, this has used up one degree of freedom in the model. The corresponding unbiased estimate is given by (1.59) and takes the form σ2 MAP = 1 N −1 N  n=1 (xn −µML)2.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,171,847,We shall see in Section 10.1.3 that this result can be obtained from a Bayesian treat- ment in which we marginalize over the unknown mean. The factor of N −1 in the denominator of the Bayesian result takes account of the fact that one degree of free- dom has been used in ﬁtting the mean and removes the bias of maximum likelihood.,Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,171,848,"Now consider the corresponding results for the linear regression model. The mean of the target distribution is now given by the function wTφ(x), which contains M parameters. However, not all of these parameters are tuned to the data. The effective number of parameters that are determined by the data is γ, with the remaining M −γ parameters set to small values by the prior. This is reﬂected in the Bayesian result for the variance that has a factor N −γ in the denominator, thereby correcting for the bias of the maximum likelihood result.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,171,849,"We can illustrate the evidence framework for setting hyperparameters using the sinusoidal synthetic data set from Section 1.1, together with the Gaussian basis func- tion model comprising 9 basis functions, so that the total number of parameters in the model is given by M = 10 including the bias. Here, for simplicity of illustra- tion, we have set β to its true value of 11.1 and then used the evidence framework to determine α, as shown in Figure 3.16.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,171,850,"We can also see how the parameter α controls the magnitude of the parameters {wi}, by plotting the individual parameters versus the effective number γ of param- eters, as shown in Figure 3.17.",Effective number of parameters
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,172,851,"Figure 3.16 The left plot shows γ (red curve) and 2αEW (mN) (blue curve) versus ln α for the sinusoidal synthetic data set. It is the intersection of these two curves that deﬁnes the optimum value for α given by the evidence procedure. The right plot shows the corresponding graph of log evidence ln p(t|α, β) versus ln α (red curve) showing that the peak coincides with the crossing point of the curves in the left plot. Also shown is the test set error (blue curve) showing that the evidence maximum occurs close to the point of best generalization.",Limitations of Fixed Basis Functions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,172,852,"Figure 3.17 Plot of the 10 parameters wi from the Gaussian basis function model versus the effective num- ber of parameters γ, in which the hyperparameter α is varied in the range 0 ⩽α ⩽∞causing γ to vary in the range 0 ⩽γ ⩽M.",Limitations of Fixed Basis Functions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,172,853,"If we consider the limit N ≫M in which the number of data points is large in relation to the number of parameters, then from (3.87) all of the parameters will be well determined by the data because ΦTΦ involves an implicit sum over data points, and so the eigenvalues λi increase with the size of the data set. In this case, γ = M, and the re-estimation equations for α and β become α = M 2EW (mN) (3.98) β = N 2ED(mN) (3.99) where EW and ED are deﬁned by (3.25) and (3.26), respectively. These results can be used as an easy-to-compute approximation to the full evidence re-estimation \end{verbatim} egin{verbatim} ln α −5 0 5 ln α −5 0 5 formulae, because they do not require evaluation of the eigenvalue spectrum of the Hessian.",Limitations of Fixed Basis Functions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,854,"Throughout this chapter, we have focussed on models comprising a linear combina- tion of ﬁxed, nonlinear basis functions. We have seen that the assumption of linearity in the parameters led to a range of useful properties including closed-form solutions to the least-squares problem, as well as a tractable Bayesian treatment. Furthermore, for a suitable choice of basis functions, we can model arbitrary nonlinearities in the \end{verbatim} egin{verbatim} mapping from input variables to targets. In the next chapter, we shall study an anal- ogous class of models for classiﬁcation.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,855,"It might appear, therefore, that such linear models constitute a general purpose framework for solving problems in pattern recognition. Unfortunately, there are some signiﬁcant shortcomings with linear models, which will cause us to turn in later chapters to more complex models such as support vector machines and neural networks.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,856,"The difﬁculty stems from the assumption that the basis functions φj(x) are ﬁxed before the training data set is observed and is a manifestation of the curse of dimen- sionality discussed in Section 1.4. As a consequence, the number of basis functions needs to grow rapidly, often exponentially, with the dimensionality D of the input space.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,857,"Fortunately, there are two properties of real data sets that we can exploit to help alleviate this problem. First of all, the data vectors {xn} typically lie close to a non- linear manifold whose intrinsic dimensionality is smaller than that of the input space as a result of strong correlations between the input variables. We will see an example of this when we consider images of handwritten digits in Chapter 12. If we are using localized basis functions, we can arrange that they are scattered in input space only in regions containing data. This approach is used in radial basis function networks and also in support vector and relevance vector machines. Neural network models, which use adaptive basis functions having sigmoidal nonlinearities, can adapt the parameters so that the regions of input space over which the basis functions vary corresponds to the data manifold. The second property is that target variables may have signiﬁcant dependence on only a small number of possible directions within the data manifold. Neural networks can exploit this property by choosing the directions in input space to which the basis functions respond.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,858,Show that the ‘tanh’ function and the logistic sigmoid function (3.6) are related by tanh(a) = 2σ(2a) −1.,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,173,859,"Hence show that a general linear combination of logistic sigmoid functions of the form y(x, w) = w0 + M  j=1 wjσ x −µj s  (3.101) is equivalent to a linear combination of ‘tanh’ functions of the form y(x, u) = u0 + M  j=1 uj tanh x −µj s  (3.102) and ﬁnd expressions to relate the new parameters {u1, . . . , uM} to the original pa- rameters {w1, . . . , wM}.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,860,(⋆⋆) Show that the matrix Φ(ΦTΦ)−1ΦT (3.103) takes any vector v and projects it onto the space spanned by the columns of Φ. Use this result to show that the least-squares solution (3.15) corresponds to an orthogonal projection of the vector t onto the manifold S as shown in Figure 3.2.,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,861,"Consider a data set in which each data point tn is associated with a weighting factor rn > 0, so that the sum-of-squares error function becomes ED(w) = 1 2 N  n=1 rn  tn −wTφ(xn) 2 .",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,862,Find an expression for the solution w⋆that minimizes this error function. Give two alternative interpretations of the weighted sum-of-squares error function in terms of (i) data dependent noise variance and (ii) replicated data points.,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,863,"Consider a linear model of the form y(x, w) = w0 + D  i=1 wixi (3.105) together with a sum-of-squares error function of the form ED(w) = 1 2 N  n=1 {y(xn, w) −tn}2 .",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,864,"Now suppose that Gaussian noise ϵi with zero mean and variance σ2 is added in- dependently to each of the input variables xi. By making use of E[ϵi] = 0 and E[ϵiϵj] = δijσ2, show that minimizing ED averaged over the noise distribution is equivalent to minimizing the sum-of-squares error for noise-free input variables with the addition of a weight-decay regularization term, in which the bias parameter w0 is omitted from the regularizer.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,174,865,"Using the technique of Lagrange multipliers, discussed in Appendix E, show that minimization of the regularized error function (3.29) is equivalent to mini- mizing the unregularized sum-of-squares error (3.12) subject to the constraint (3.30).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,866,"Discuss the relationship between the parameters η and λ. 3.6 (⋆) www Consider a linear basis function regression model for a multivariate target variable t having a Gaussian distribution of the form p(t|W, Σ) = N(t|y(x, W), Σ) (3.107) where y(x, W) = WTφ(x) (3.108) \end{verbatim} egin{verbatim} together with a training data set comprising input basis vectors φ(xn) and corre- sponding target vectors tn, with n = 1, . . . , N. Show that the maximum likelihood solution WML for the parameter matrix W has the property that each column is given by an expression of the form (3.15), which was the solution for an isotropic noise distribution. Note that this is independent of the covariance matrix Σ. Show that the maximum likelihood solution for Σ is given by Σ = 1 N N  n=1 tn −WT MLφ(xn) tn −WT MLφ(xn) T .",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,867,"(⋆) By using the technique of completing the square, verify the result (3.49) for the posterior distribution of the parameters w in the linear basis function model in which mN and SN are deﬁned by (3.50) and (3.51) respectively.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,868,"Consider the linear basis function model in Section 3.1, and suppose that we have already observed N data points, so that the posterior distribution over w is given by (3.49). This posterior can be regarded as the prior for the next obser- vation. By considering an additional data point (xN+1, tN+1), and by completing the square in the exponential, show that the resulting posterior distribution is again given by (3.49) but with SN replaced by SN+1 and mN replaced by mN+1.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,869,"Repeat the previous exercise but instead of completing the square by hand, make use of the general result for linear-Gaussian models given by (2.116).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,870,"By making use of the result (2.115) to evaluate the integral in (3.57), verify that the predictive distribution for the Bayesian linear regression model is given by (3.58) in which the input-dependent variance is given by (3.59).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,871,"(⋆⋆) We have seen that, as the size of a data set increases, the uncertainty associated with the posterior distribution over model parameters decreases. Make use of the matrix identity (Appendix C) M + vvT−1 = M−1 −(M−1v) vTM−1 1 + vTM−1v (3.110) to show that the uncertainty σ2 N(x) associated with the linear regression function given by (3.59) satisﬁes σ2 N+1(x) ⩽σ2 N(x).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,175,872,"We saw in Section 2.3.6 that the conjugate prior for a Gaussian distribution with unknown mean and unknown precision (inverse variance) is a normal-gamma distribution. This property also holds for the case of the conditional Gaussian dis- tribution p(t|x, w, β) of the linear regression model. If we consider the likelihood function (3.10), then the conjugate prior for w and β is given by p(w, β) = N(w|m0, β−1S0)Gam(β|a0, b0).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,873,"Show that the corresponding posterior distribution takes the same functional form, so that p(w, β|t) = N(w|mN, β−1SN)Gam(β|aN, bN) (3.113) and ﬁnd expressions for the posterior parameters mN, SN, aN, and bN.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,874,"Show that the predictive distribution p(t|x, t) for the model discussed in Ex- ercise 3.12 is given by a Student’s t-distribution of the form p(t|x, t) = St(t|µ, λ, ν) (3.114) and obtain expressions for µ, λ and ν.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,875,"In this exercise, we explore in more detail the properties of the equivalent kernel deﬁned by (3.62), where SN is deﬁned by (3.54). Suppose that the basis functions φj(x) are linearly independent and that the number N of data points is greater than the number M of basis functions. Furthermore, let one of the basis functions be constant, say φ0(x) = 1. By taking suitable linear combinations of these basis functions, we can construct a new basis set ψj(x) spanning the same space but that are orthonormal, so that N  n=1 ψj(xn)ψk(xn) = Ijk (3.115) where Ijk is deﬁned to be 1 if j = k and 0 otherwise, and we take ψ0(x) = 1. Show that for α = 0, the equivalent kernel can be written as k(x, x′) = ψ(x)Tψ(x′) where ψ = (ψ1, . . . , ψM)T. Use this result to show that the kernel satisﬁes the summation constraint N  n=1 k(x, xn) = 1.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,876,Consider a linear basis function model for regression in which the pa- rameters α and β are set using the evidence framework. Show that the function E(mN) deﬁned by (3.82) satisﬁes the relation 2E(mN) = N.,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,877,"Derive the result (3.86) for the log evidence function p(t|α, β) of the linear regression model by making use of (2.115) to evaluate the integral (3.77) directly.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,878,Show that the evidence function for the Bayesian linear regression model can be written in the form (3.78) in which E(w) is deﬁned by (3.79).,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,879,"By completing the square over w, show that the error function (3.79) in Bayesian linear regression can be written in the form (3.80).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,176,880,(⋆⋆) Show that the integration over w in the Bayesian linear regression model gives the result (3.85). Hence show that the log marginal likelihood is given by (3.86).,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,881,Starting from (3.86) verify all of the steps needed to show that maxi- mization of the log marginal likelihood function (3.86) with respect to α leads to the re-estimation equation (3.92).,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,882,(⋆⋆) An alternative way to derive the result (3.92) for the optimal value of α in the evidence framework is to make use of the identity d dα ln |A| = Tr  A−1 d dαA  .,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,883,"Prove this identity by considering the eigenvalue expansion of a real, symmetric matrix A, and making use of the standard results for the determinant and trace of A expressed in terms of its eigenvalues (Appendix C). Then make use of (3.117) to derive (3.92) starting from (3.86).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,884,Starting from (3.86) verify all of the steps needed to show that maximiza- tion of the log marginal likelihood function (3.86) with respect to β leads to the re-estimation equation (3.95).,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,885,"Show that the marginal probability of the data, in other words the model evidence, for the model described in Exercise 3.12 is given by p(t) = 1 (2π)N/2 ba0 0 baN N Γ(aN) Γ(a0) |SN|1/2 |S0|1/2 (3.118) by ﬁrst marginalizing with respect to w and then with respect to β.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Regression,3,177,886,"(⋆⋆) Repeat the previous exercise but now use Bayes’ theorem in the form p(t) = p(t|w, β)p(w, β) p(w, β|t) (3.119) and then substitute for the prior and posterior distributions and the likelihood func- tion in order to derive the result (3.118).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Classiﬁcation,4,179,887,"In the previous chapter, we explored a class of regression models having particularly simple analytical and computational properties. We now discuss an analogous class of models for solving classiﬁcation problems. The goal in classiﬁcation is to take an input vector x and to assign it to one of K discrete classes Ck where k = 1, . . . , K.",Null
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Linear Models for Classiﬁcation,4,179,888,"In the most common scenario, the classes are taken to be disjoint, so that each input is assigned to one and only one class. The input space is thereby divided into decision regions whose boundaries are called decision boundaries or decision surfaces. In this chapter, we consider linear models for classiﬁcation, by which we mean that the decision surfaces are linear functions of the input vector x and hence are deﬁned by (D −1)-dimensional hyperplanes within the D-dimensional input space. Data sets whose classes can be separated exactly by linear decision surfaces are said to be linearly separable.",Null
